id,employee_id,score,source,pulse_label,comment,trend,risk_band,source_signals,captured_at
engagement-emp-97-17,emp-97,81,pulse,watch,Mesure mensuelle d'engagement.,1,low,"{""absences_30j"": 0, ""overdue_tasks"": 4, ""mandatory_training_gap"": 1, ""active_projects"": 1}",2025-12-15T10:00:00+00:00
engagement-emp-97-18,emp-97,83,manager_review,engaged,Mesure mensuelle d'engagement.,2,low,"{""absences_30j"": 3, ""overdue_tasks"": 3, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2026-01-15T10:00:00+00:00
engagement-emp-97-19,emp-97,87,survey,engaged,Mesure mensuelle d'engagement.,4,low,"{""absences_30j"": 1, ""overdue_tasks"": 3, ""mandatory_training_gap"": 1, ""active_projects"": 3}",2026-02-15T10:00:00+00:00
engagement-emp-97-20,emp-97,87,manager_review,stable,Mesure mensuelle d'engagement.,0,low,"{""absences_30j"": 0, ""overdue_tasks"": 2, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2026-03-15T10:00:00+00:00
engagement-emp-97-21,emp-97,85,survey,watch,Mesure mensuelle d'engagement.,-2,low,"{""absences_30j"": 0, ""overdue_tasks"": 1, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2026-04-15T10:00:00+00:00
engagement-emp-97-22,emp-97,83,pulse,boost,Mesure mensuelle d'engagement.,-2,low,"{""absences_30j"": 2, ""overdue_tasks"": 2, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2026-05-15T10:00:00+00:00
engagement-emp-97-23,emp-97,83,pulse,watch,Mesure mensuelle d'engagement.,0,low,"{""absences_30j"": 3, ""overdue_tasks"": 4, ""mandatory_training_gap"": 1, ""active_projects"": 2}",2026-06-15T10:00:00+00:00
engagement-emp-98-0,emp-98,72,survey,boost,Mesure mensuelle d'engagement.,-3,low,"{""absences_30j"": 2, ""overdue_tasks"": 0, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2024-07-15T10:00:00+00:00
engagement-emp-98-1,emp-98,75,survey,boost,Mesure mensuelle d'engagement.,3,low,"{""absences_30j"": 3, ""overdue_tasks"": 2, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2024-08-15T10:00:00+00:00
engagement-emp-98-2,emp-98,76,manager_review,stable,Mesure mensuelle d'engagement.,1,low,"{""absences_30j"": 3, ""overdue_tasks"": 0, ""mandatory_training_gap"": 1, ""active_projects"": 2}",2024-09-15T10:00:00+00:00
engagement-emp-98-3,emp-98,75,survey,engaged,Mesure mensuelle d'engagement.,-1,low,"{""absences_30j"": 2, ""overdue_tasks"": 2, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2024-10-15T10:00:00+00:00
engagement-emp-98-4,emp-98,77,manager_review,stable,Mesure mensuelle d'engagement.,2,low,"{""absences_30j"": 1, ""overdue_tasks"": 3, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2024-11-15T10:00:00+00:00
engagement-emp-98-5,emp-98,78,survey,engaged,Mesure mensuelle d'engagement.,1,low,"{""absences_30j"": 3, ""overdue_tasks"": 2, ""mandatory_training_gap"": 1, ""active_projects"": 1}",2024-12-15T10:00:00+00:00
engagement-emp-98-6,emp-98,75,survey,boost,Mesure mensuelle d'engagement.,-3,low,"{""absences_30j"": 1, ""overdue_tasks"": 1, ""mandatory_training_gap"": 1, ""active_projects"": 3}",2025-01-15T10:00:00+00:00
engagement-emp-98-7,emp-98,78,manager_review,stable,Mesure mensuelle d'engagement.,3,low,"{""absences_30j"": 2, ""overdue_tasks"": 4, ""mandatory_training_gap"": 1, ""active_projects"": 1}",2025-02-15T10:00:00+00:00
engagement-emp-98-8,emp-98,78,pulse,watch,Mesure mensuelle d'engagement.,0,low,"{""absences_30j"": 3, ""overdue_tasks"": 4, ""mandatory_training_gap"": 1, ""active_projects"": 1}",2025-03-15T10:00:00+00:00
engagement-emp-98-9,emp-98,76,manager_review,engaged,Mesure mensuelle d'engagement.,-2,low,"{""absences_30j"": 0, ""overdue_tasks"": 1, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2025-04-15T10:00:00+00:00
engagement-emp-98-10,emp-98,73,survey,watch,Mesure mensuelle d'engagement.,-3,low,"{""absences_30j"": 3, ""overdue_tasks"": 0, ""mandatory_training_gap"": 1, ""active_projects"": 1}",2025-05-15T10:00:00+00:00
engagement-emp-98-11,emp-98,76,pulse,watch,Mesure mensuelle d'engagement.,3,low,"{""absences_30j"": 3, ""overdue_tasks"": 1, ""mandatory_training_gap"": 1, ""active_projects"": 1}",2025-06-15T10:00:00+00:00
engagement-emp-98-12,emp-98,78,survey,stable,Mesure mensuelle d'engagement.,2,low,"{""absences_30j"": 2, ""overdue_tasks"": 4, ""mandatory_training_gap"": 1, ""active_projects"": 1}",2025-07-15T10:00:00+00:00
engagement-emp-98-13,emp-98,80,manager_review,engaged,Mesure mensuelle d'engagement.,2,low,"{""absences_30j"": 0, ""overdue_tasks"": 3, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2025-08-15T10:00:00+00:00
engagement-emp-98-14,emp-98,79,pulse,stable,Mesure mensuelle d'engagement.,-1,low,"{""absences_30j"": 0, ""overdue_tasks"": 0, ""mandatory_training_gap"": 1, ""active_projects"": 2}",2025-09-15T10:00:00+00:00
engagement-emp-98-15,emp-98,80,manager_review,stable,Mesure mensuelle d'engagement.,1,low,"{""absences_30j"": 2, ""overdue_tasks"": 0, ""mandatory_training_gap"": 1, ""active_projects"": 3}",2025-10-15T10:00:00+00:00
engagement-emp-98-16,emp-98,79,pulse,engaged,Mesure mensuelle d'engagement.,-1,low,"{""absences_30j"": 1, ""overdue_tasks"": 0, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2025-11-15T10:00:00+00:00
engagement-emp-98-17,emp-98,76,manager_review,boost,Mesure mensuelle d'engagement.,-3,low,"{""absences_30j"": 2, ""overdue_tasks"": 0, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2025-12-15T10:00:00+00:00
engagement-emp-98-18,emp-98,73,survey,engaged,Mesure mensuelle d'engagement.,-3,low,"{""absences_30j"": 1, ""overdue_tasks"": 4, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2026-01-15T10:00:00+00:00
engagement-emp-98-19,emp-98,74,survey,boost,Mesure mensuelle d'engagement.,1,low,"{""absences_30j"": 1, ""overdue_tasks"": 3, ""mandatory_training_gap"": 1, ""active_projects"": 2}",2026-02-15T10:00:00+00:00
engagement-emp-98-20,emp-98,76,pulse,boost,Mesure mensuelle d'engagement.,2,low,"{""absences_30j"": 2, ""overdue_tasks"": 1, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2026-03-15T10:00:00+00:00
engagement-emp-98-21,emp-98,77,pulse,watch,Mesure mensuelle d'engagement.,1,low,"{""absences_30j"": 1, ""overdue_tasks"": 2, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2026-04-15T10:00:00+00:00
engagement-emp-98-22,emp-98,77,manager_review,boost,Mesure mensuelle d'engagement.,0,low,"{""absences_30j"": 3, ""overdue_tasks"": 4, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2026-05-15T10:00:00+00:00
engagement-emp-98-23,emp-98,76,survey,stable,Mesure mensuelle d'engagement.,-1,low,"{""absences_30j"": 2, ""overdue_tasks"": 0, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2026-06-15T10:00:00+00:00
engagement-emp-99-0,emp-99,65,pulse,boost,Mesure mensuelle d'engagement.,1,medium,"{""absences_30j"": 3, ""overdue_tasks"": 1, ""mandatory_training_gap"": 1, ""active_projects"": 2}",2023-06-15T10:00:00+00:00
engagement-emp-99-1,emp-99,63,manager_review,stable,Mesure mensuelle d'engagement.,-2,medium,"{""absences_30j"": 2, ""overdue_tasks"": 4, ""mandatory_training_gap"": 1, ""active_projects"": 1}",2023-07-15T10:00:00+00:00
engagement-emp-99-2,emp-99,65,survey,stable,Mesure mensuelle d'engagement.,2,medium,"{""absences_30j"": 2, ""overdue_tasks"": 3, ""mandatory_training_gap"": 1, ""active_projects"": 2}",2023-08-15T10:00:00+00:00
engagement-emp-99-3,emp-99,64,survey,watch,Mesure mensuelle d'engagement.,-1,medium,"{""absences_30j"": 1, ""overdue_tasks"": 3, ""mandatory_training_gap"": 1, ""active_projects"": 1}",2023-09-15T10:00:00+00:00
engagement-emp-99-4,emp-99,64,manager_review,boost,Mesure mensuelle d'engagement.,0,medium,"{""absences_30j"": 1, ""overdue_tasks"": 2, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2023-10-15T10:00:00+00:00
engagement-emp-99-5,emp-99,60,pulse,engaged,Mesure mensuelle d'engagement.,-4,medium,"{""absences_30j"": 2, ""overdue_tasks"": 3, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2023-11-15T10:00:00+00:00
engagement-emp-99-6,emp-99,59,manager_review,stable,Mesure mensuelle d'engagement.,-1,medium,"{""absences_30j"": 1, ""overdue_tasks"": 1, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2023-12-15T10:00:00+00:00
engagement-emp-99-7,emp-99,58,survey,boost,Mesure mensuelle d'engagement.,-1,medium,"{""absences_30j"": 2, ""overdue_tasks"": 2, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2024-01-15T10:00:00+00:00
engagement-emp-99-8,emp-99,55,survey,watch,Mesure mensuelle d'engagement.,-3,medium,"{""absences_30j"": 3, ""overdue_tasks"": 0, ""mandatory_training_gap"": 1, ""active_projects"": 2}",2024-02-15T10:00:00+00:00
engagement-emp-99-9,emp-99,54,pulse,stable,Mesure mensuelle d'engagement.,-1,high,"{""absences_30j"": 3, ""overdue_tasks"": 3, ""mandatory_training_gap"": 1, ""active_projects"": 2}",2024-03-15T10:00:00+00:00
engagement-emp-99-10,emp-99,58,pulse,watch,Mesure mensuelle d'engagement.,4,medium,"{""absences_30j"": 3, ""overdue_tasks"": 3, ""mandatory_training_gap"": 1, ""active_projects"": 3}",2024-04-15T10:00:00+00:00
engagement-emp-99-11,emp-99,59,pulse,stable,Mesure mensuelle d'engagement.,1,medium,"{""absences_30j"": 0, ""overdue_tasks"": 2, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2024-05-15T10:00:00+00:00
engagement-emp-99-12,emp-99,56,manager_review,engaged,Mesure mensuelle d'engagement.,-3,medium,"{""absences_30j"": 0, ""overdue_tasks"": 2, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2024-06-15T10:00:00+00:00
engagement-emp-99-13,emp-99,57,manager_review,stable,Mesure mensuelle d'engagement.,1,medium,"{""absences_30j"": 0, ""overdue_tasks"": 4, ""mandatory_training_gap"": 1, ""active_projects"": 1}",2024-07-15T10:00:00+00:00
engagement-emp-99-14,emp-99,56,survey,engaged,Mesure mensuelle d'engagement.,-1,medium,"{""absences_30j"": 1, ""overdue_tasks"": 3, ""mandatory_training_gap"": 1, ""active_projects"": 1}",2024-08-15T10:00:00+00:00
engagement-emp-99-15,emp-99,55,survey,watch,Mesure mensuelle d'engagement.,-1,medium,"{""absences_30j"": 0, ""overdue_tasks"": 2, ""mandatory_training_gap"": 1, ""active_projects"": 3}",2024-09-15T10:00:00+00:00
engagement-emp-99-16,emp-99,53,pulse,watch,Mesure mensuelle d'engagement.,-2,high,"{""absences_30j"": 1, ""overdue_tasks"": 3, ""mandatory_training_gap"": 1, ""active_projects"": 3}",2024-10-15T10:00:00+00:00
engagement-emp-99-17,emp-99,53,manager_review,boost,Mesure mensuelle d'engagement.,0,high,"{""absences_30j"": 3, ""overdue_tasks"": 4, ""mandatory_training_gap"": 1, ""active_projects"": 3}",2024-11-15T10:00:00+00:00
engagement-emp-99-18,emp-99,55,survey,stable,Mesure mensuelle d'engagement.,2,medium,"{""absences_30j"": 2, ""overdue_tasks"": 1, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2024-12-15T10:00:00+00:00
engagement-emp-99-19,emp-99,56,manager_review,stable,Mesure mensuelle d'engagement.,1,medium,"{""absences_30j"": 1, ""overdue_tasks"": 3, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2025-01-15T10:00:00+00:00
engagement-emp-99-20,emp-99,55,survey,watch,Mesure mensuelle d'engagement.,-1,medium,"{""absences_30j"": 3, ""overdue_tasks"": 3, ""mandatory_training_gap"": 1, ""active_projects"": 3}",2025-02-15T10:00:00+00:00
engagement-emp-99-21,emp-99,59,survey,stable,Mesure mensuelle d'engagement.,4,medium,"{""absences_30j"": 0, ""overdue_tasks"": 4, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2025-03-15T10:00:00+00:00
engagement-emp-99-22,emp-99,60,pulse,boost,Mesure mensuelle d'engagement.,1,medium,"{""absences_30j"": 2, ""overdue_tasks"": 0, ""mandatory_training_gap"": 1, ""active_projects"": 3}",2025-04-15T10:00:00+00:00
engagement-emp-99-23,emp-99,58,survey,stable,Mesure mensuelle d'engagement.,-2,medium,"{""absences_30j"": 0, ""overdue_tasks"": 3, ""mandatory_training_gap"": 1, ""active_projects"": 2}",2025-05-15T10:00:00+00:00
engagement-emp-99-24,emp-99,62,survey,engaged,Mesure mensuelle d'engagement.,4,medium,"{""absences_30j"": 0, ""overdue_tasks"": 4, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2025-06-15T10:00:00+00:00
engagement-emp-99-25,emp-99,62,survey,stable,Mesure mensuelle d'engagement.,0,medium,"{""absences_30j"": 1, ""overdue_tasks"": 1, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2025-07-15T10:00:00+00:00
engagement-emp-99-26,emp-99,62,manager_review,boost,Mesure mensuelle d'engagement.,0,medium,"{""absences_30j"": 1, ""overdue_tasks"": 1, ""mandatory_training_gap"": 1, ""active_projects"": 3}",2025-08-15T10:00:00+00:00
engagement-emp-99-27,emp-99,58,manager_review,boost,Mesure mensuelle d'engagement.,-4,medium,"{""absences_30j"": 1, ""overdue_tasks"": 3, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2025-09-15T10:00:00+00:00
engagement-emp-99-28,emp-99,54,survey,stable,Mesure mensuelle d'engagement.,-4,high,"{""absences_30j"": 0, ""overdue_tasks"": 3, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2025-10-15T10:00:00+00:00
engagement-emp-99-29,emp-99,51,pulse,engaged,Mesure mensuelle d'engagement.,-3,high,"{""absences_30j"": 2, ""overdue_tasks"": 2, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2025-11-15T10:00:00+00:00
engagement-emp-99-30,emp-99,50,manager_review,watch,Mesure mensuelle d'engagement.,-1,high,"{""absences_30j"": 0, ""overdue_tasks"": 0, ""mandatory_training_gap"": 1, ""active_projects"": 3}",2025-12-15T10:00:00+00:00
engagement-emp-99-31,emp-99,48,survey,boost,Mesure mensuelle d'engagement.,-2,high,"{""absences_30j"": 1, ""overdue_tasks"": 4, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2026-01-15T10:00:00+00:00
engagement-emp-99-32,emp-99,48,survey,engaged,Mesure mensuelle d'engagement.,0,high,"{""absences_30j"": 1, ""overdue_tasks"": 3, ""mandatory_training_gap"": 1, ""active_projects"": 3}",2026-02-15T10:00:00+00:00
engagement-emp-99-33,emp-99,51,manager_review,engaged,Mesure mensuelle d'engagement.,3,high,"{""absences_30j"": 3, ""overdue_tasks"": 4, ""mandatory_training_gap"": 1, ""active_projects"": 3}",2026-03-15T10:00:00+00:00
engagement-emp-99-34,emp-99,48,manager_review,boost,Mesure mensuelle d'engagement.,-3,high,"{""absences_30j"": 2, ""overdue_tasks"": 2, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2026-04-15T10:00:00+00:00
engagement-emp-99-35,emp-99,47,pulse,boost,Mesure mensuelle d'engagement.,-1,high,"{""absences_30j"": 2, ""overdue_tasks"": 3, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2026-05-15T10:00:00+00:00
engagement-emp-99-36,emp-99,43,manager_review,engaged,Mesure mensuelle d'engagement.,-4,high,"{""absences_30j"": 3, ""overdue_tasks"": 4, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2026-06-15T10:00:00+00:00
engagement-emp-100-0,emp-100,76,survey,engaged,Mesure mensuelle d'engagement.,1,low,"{""absences_30j"": 2, ""overdue_tasks"": 0, ""mandatory_training_gap"": 1, ""active_projects"": 3}",2024-05-15T10:00:00+00:00
engagement-emp-100-1,emp-100,79,pulse,boost,Mesure mensuelle d'engagement.,3,low,"{""absences_30j"": 0, ""overdue_tasks"": 2, ""mandatory_training_gap"": 1, ""active_projects"": 2}",2024-06-15T10:00:00+00:00
engagement-emp-100-2,emp-100,81,manager_review,watch,Mesure mensuelle d'engagement.,2,low,"{""absences_30j"": 3, ""overdue_tasks"": 0, ""mandatory_training_gap"": 1, ""active_projects"": 2}",2024-07-15T10:00:00+00:00
engagement-emp-100-3,emp-100,81,manager_review,boost,Mesure mensuelle d'engagement.,0,low,"{""absences_30j"": 3, ""overdue_tasks"": 4, ""mandatory_training_gap"": 1, ""active_projects"": 2}",2024-08-15T10:00:00+00:00
engagement-emp-100-4,emp-100,82,survey,watch,Mesure mensuelle d'engagement.,1,low,"{""absences_30j"": 0, ""overdue_tasks"": 4, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2024-09-15T10:00:00+00:00
engagement-emp-100-5,emp-100,79,pulse,boost,Mesure mensuelle d'engagement.,-3,low,"{""absences_30j"": 2, ""overdue_tasks"": 3, ""mandatory_training_gap"": 1, ""active_projects"": 2}",2024-10-15T10:00:00+00:00
engagement-emp-100-6,emp-100,83,manager_review,boost,Mesure mensuelle d'engagement.,4,low,"{""absences_30j"": 1, ""overdue_tasks"": 0, ""mandatory_training_gap"": 1, ""active_projects"": 1}",2024-11-15T10:00:00+00:00
engagement-emp-100-7,emp-100,84,pulse,watch,Mesure mensuelle d'engagement.,1,low,"{""absences_30j"": 3, ""overdue_tasks"": 4, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2024-12-15T10:00:00+00:00
engagement-emp-100-8,emp-100,88,survey,stable,Mesure mensuelle d'engagement.,4,low,"{""absences_30j"": 1, ""overdue_tasks"": 4, ""mandatory_training_gap"": 1, ""active_projects"": 3}",2025-01-15T10:00:00+00:00
engagement-emp-100-9,emp-100,91,manager_review,boost,Mesure mensuelle d'engagement.,3,low,"{""absences_30j"": 2, ""overdue_tasks"": 4, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2025-02-15T10:00:00+00:00
engagement-emp-100-10,emp-100,90,manager_review,engaged,Mesure mensuelle d'engagement.,-1,low,"{""absences_30j"": 3, ""overdue_tasks"": 2, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2025-03-15T10:00:00+00:00
engagement-emp-100-11,emp-100,86,manager_review,watch,Mesure mensuelle d'engagement.,-4,low,"{""absences_30j"": 3, ""overdue_tasks"": 1, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2025-04-15T10:00:00+00:00
engagement-emp-100-12,emp-100,88,pulse,boost,Mesure mensuelle d'engagement.,2,low,"{""absences_30j"": 0, ""overdue_tasks"": 2, ""mandatory_training_gap"": 1, ""active_projects"": 2}",2025-05-15T10:00:00+00:00
engagement-emp-100-13,emp-100,85,manager_review,stable,Mesure mensuelle d'engagement.,-3,low,"{""absences_30j"": 3, ""overdue_tasks"": 0, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2025-06-15T10:00:00+00:00
engagement-emp-100-14,emp-100,81,survey,watch,Mesure mensuelle d'engagement.,-4,low,"{""absences_30j"": 2, ""overdue_tasks"": 4, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2025-07-15T10:00:00+00:00
engagement-emp-100-15,emp-100,82,pulse,boost,Mesure mensuelle d'engagement.,1,low,"{""absences_30j"": 1, ""overdue_tasks"": 4, ""mandatory_training_gap"": 0, ""active_projects"": 1}",2025-08-15T10:00:00+00:00
engagement-emp-100-16,emp-100,86,manager_review,stable,Mesure mensuelle d'engagement.,4,low,"{""absences_30j"": 0, ""overdue_tasks"": 3, ""mandatory_training_gap"": 1, ""active_projects"": 3}",2025-09-15T10:00:00+00:00
engagement-emp-100-17,emp-100,87,survey,watch,Mesure mensuelle d'engagement.,1,low,"{""absences_30j"": 3, ""overdue_tasks"": 3, ""mandatory_training_gap"": 1, ""active_projects"": 1}",2025-10-15T10:00:00+00:00
engagement-emp-100-18,emp-100,85,pulse,stable,Mesure mensuelle d'engagement.,-2,low,"{""absences_30j"": 2, ""overdue_tasks"": 0, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2025-11-15T10:00:00+00:00
engagement-emp-100-19,emp-100,84,manager_review,boost,Mesure mensuelle d'engagement.,-1,low,"{""absences_30j"": 2, ""overdue_tasks"": 3, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2025-12-15T10:00:00+00:00
engagement-emp-100-20,emp-100,87,survey,watch,Mesure mensuelle d'engagement.,3,low,"{""absences_30j"": 2, ""overdue_tasks"": 3, ""mandatory_training_gap"": 1, ""active_projects"": 1}",2026-01-15T10:00:00+00:00
engagement-emp-100-21,emp-100,86,manager_review,stable,Mesure mensuelle d'engagement.,-1,low,"{""absences_30j"": 2, ""overdue_tasks"": 0, ""mandatory_training_gap"": 0, ""active_projects"": 3}",2026-02-15T10:00:00+00:00
engagement-emp-100-22,emp-100,86,pulse,engaged,Mesure mensuelle d'engagement.,0,low,"{""absences_30j"": 2, ""overdue_tasks"": 1, ""mandatory_training_gap"": 1, ""active_projects"": 3}",2026-03-15T10:00:00+00:00
engagement-emp-100-23,emp-100,85,pulse,watch,Mesure mensuelle d'engagement.,-1,low,"{""absences_30j"": 2, ""overdue_tasks"": 2, ""mandatory_training_gap"": 1, ""active_projects"": 2}",2026-04-15T10:00:00+00:00
engagement-emp-100-24,emp-100,85,pulse,watch,Mesure mensuelle d'engagement.,0,low,"{""absences_30j"": 2, ""overdue_tasks"": 3, ""mandatory_training_gap"": 1, ""active_projects"": 2}",2026-05-15T10:00:00+00:00
engagement-emp-100-25,emp-100,88,manager_review,engaged,Mesure mensuelle d'engagement.,3,low,"{""absences_30j"": 1, ""overdue_tasks"": 2, ""mandatory_training_gap"": 0, ""active_projects"": 2}",2026-06-15T10:00:00+00:00
